timestamp,open,high,low,close,volume
1788775800000,743.35,743.64,742.94,743.52,350.849
1788776100000,743.51,744.01,743.2,743.8,514.553
1788776400000,743.79,744.01,743.62,743.96,455.536
1788776700000,743.96,743.96,743.03,743.56,1246.249
1788777000000,743.56,744.02,743.56,743.68,286.368
1788777300000,743.69,744.06,743.63,744.06,149.468
1788777600000,744.06,744.94,744.05,744.82,233.363
1788777900000,744.82,744.83,744.28,744.36,283.83
1788778200000,744.35,744.6,744.2,744.46,274.863
1788778500000,744.46,744.46,743.49,743.7,272.515
1788778800000,743.71,744.11,743.31,743.4,315.473
1788779100000,743.4,743.66,743.39,743.55,177.045
1788779400000,743.55,744.26,743.55,744.2,184.118
1788779700000,744.2,744.75,743.96,744.74,324.52
1788780000000,744.73,744.89,743.68,743.82,484.138
1788780300000,743.81,744.42,743.56,743.57,282.158
1788780600000,743.57,744.53,743.56,744.2,313.614
1788780900000,744.2,744.33,743.82,743.85,242.579
1788781200000,743.85,744.03,743.28,743.71,280.183
1788781500000,743.7,744.66,743.7,744.45,389.725
1788781800000,744.44,744.72,744.14,744.28,379.869
1788782100000,744.29,744.95,744.29,744.95,324.249
1788782400000,744.95,745.16,744.56,744.85,290.572
1788782700000,744.85,745.97,744.85,745.46,659.658
1788783000000,745.46,745.57,745.0,745.2,300.064
1788783300000,745.2,745.56,745.0,745.56,404.603
1788783600000,745.55,745.93,745.43,745.63,542.622
1788783900000,745.63,746.08,745.63,745.8,326.144
1788784200000,745.79,745.8,745.28,745.33,344.291
1788784500000,745.33,745.59,745.2,745.21,346.388
1788784800000,745.21,745.8,745.21,745.79,360.311
1788785100000,745.79,746.31,745.66,746.2,353.239
1788785400000,746.21,747.2,746.21,747.2,395.539
1788785700000,747.2,747.37,747.02,747.14,585.244
1788786000000,747.14,747.37,746.57,747.15,962.211
1788786300000,747.14,747.24,746.58,746.94,692.858
1788786600000,746.94,747.68,746.8,747.68,691.533
1788786900000,747.68,747.68,746.31,746.9,889.192
1788787200000,746.9,747.63,746.68,747.0,858.865
1788787500000,747.01,747.6,746.81,746.88,848.888
1788787800000,746.88,747.35,746.07,746.07,568.402
1788788100000,746.08,746.55,745.35,746.54,659.824
1788788400000,746.55,746.55,745.54,745.55,529.168
1788788700000,745.54,745.76,744.06,744.95,939.959
1788789000000,744.95,745.85,744.37,745.85,249.252
1788789300000,745.86,746.18,745.33,745.63,336.236
1788789600000,745.63,745.89,744.05,744.78,698.167
1788789900000,744.78,745.23,744.0,744.02,613.316
1788790200000,744.03,744.85,743.89,744.64,369.467
1788790500000,744.63,745.1,744.01,744.45,231.925
1788790800000,744.45,744.5,743.7,743.71,494.319
1788791100000,743.71,744.26,743.2,743.3,354.537
1788791400000,743.29,743.92,743.11,743.48,317.238
1788791700000,743.49,744.0,742.78,742.87,309.899
1788792000000,742.86,742.86,741.0,742.27,778.89
1788792300000,742.26,743.25,742.24,743.04,336.493
1788792600000,743.04,744.3,742.95,744.15,257.303
1788792900000,744.14,744.15,743.57,743.57,214.422
1788793200000,743.57,743.57,742.28,742.29,257.09
1788793500000,742.29,742.49,741.36,741.9,428.263
1788793800000,741.91,742.08,740.86,740.86,505.129
1788794100000,740.87,741.23,738.16,741.16,3458.287
1788794400000,741.16,741.86,741.08,741.86,484.05
1788794700000,741.85,742.05,741.11,741.18,444.133
1788795000000,741.18,741.21,738.05,738.88,1589.376
1788795300000,738.88,739.42,736.74,737.01,1432.275
1788795600000,737.01,737.56,735.0,736.91,2044.928
1788795900000,736.91,736.92,735.71,736.76,1077.108
1788796200000,736.77,737.14,735.62,735.65,574.058
1788796500000,735.65,736.06,733.0,734.6,3124.108
1788796800000,734.6,736.51,734.51,735.76,1351.049
1788797100000,735.76,736.51,735.71,736.28,1199.59
1788797400000,736.28,737.99,736.28,737.86,450.55
1788797700000,737.86,737.99,736.97,737.6,436.594
1788798000000,737.6,738.03,737.28,737.62,951.626
1788798300000,737.62,737.83,737.31,737.68,211.455
1788798600000,737.68,738.77,737.27,738.58,244.451
1788798900000,738.58,739.51,738.5,739.36,402.514
1788799200000,739.36,740.0,739.11,739.65,296.959
1788799500000,739.65,739.99,739.65,739.74,472.431
1788799800000,739.74,740.0,739.6,739.94,112.336
1788800100000,739.94,740.0,739.5,739.9,255.949
1788800400000,739.9,739.9,739.25,739.42,236.831
1788800700000,739.42,740.23,739.41,739.73,551.313
1788801000000,739.73,740.4,739.72,740.4,245.241
1788801300000,740.39,740.54,740.2,740.31,259.691
1788801600000,740.31,740.54,739.73,740.11,164.844
1788801900000,740.11,740.42,739.63,740.24,206.817
1788802200000,740.24,740.31,740.0,740.01,202.201
1788802500000,740.01,740.96,739.76,740.61,293.743
1788802800000,740.6,741.0,740.6,740.93,154.312
1788803100000,740.92,741.13,740.65,740.81,147.552
1788803400000,740.82,741.56,740.81,741.15,184.207
1788803700000,741.15,741.28,740.56,740.76,138.496
1788804000000,740.76,740.92,740.49,740.88,99.555
1788804300000,740.88,741.3,740.09,740.17,190.086
1788804600000,740.17,740.7,739.97,739.97,261.061
1788804900000,739.98,740.23,739.8,740.17,271.198
1788805200000,740.17,740.59,739.39,739.39,273.695
1788805500000,739.4,739.89,739.08,739.64,155.096
1788805800000,739.63,739.72,738.6,739.02,218.16
1788806100000,739.02,739.25,738.73,739.04,227.396
1788806400000,739.03,739.44,738.76,739.44,353.942
1788806700000,739.43,739.66,739.3,739.66,118.195
1788807000000,739.66,740.23,739.59,740.18,116.469
1788807300000,740.19,740.25,739.56,739.84,134.032
1788807600000,739.84,739.87,739.0,739.46,120.717
1788807900000,739.45,739.6,739.2,739.2,72.199
1788808200000,739.2,739.7,739.2,739.69,58.164
1788808500000,739.7,739.8,739.7,739.75,60.362
1788808800000,739.75,740.45,739.74,740.44,93.477
1788809100000,740.45,740.45,740.12,740.16,87.198
1788809400000,740.15,741.52,740.15,741.33,166.385
1788809700000,741.32,742.0,741.03,741.86,322.634
1788810000000,741.86,741.99,741.81,741.97,114.908
1788810300000,741.97,742.17,741.8,741.81,196.402
1788810600000,741.81,741.88,741.3,741.61,211.032
1788810900000,741.61,741.91,741.61,741.9,85.478
1788811200000,741.91,741.99,741.13,741.19,146.011
1788811500000,741.19,741.19,739.83,740.38,266.892
1788811800000,740.38,740.38,739.5,739.69,206.725
1788812100000,739.69,740.07,739.61,740.03,77.564
1788812400000,740.03,740.03,738.56,739.18,600.523
1788812700000,739.18,739.38,739.14,739.38,57.872
1788813000000,739.38,739.95,739.16,739.89,240.993
1788813300000,739.89,740.0,739.7,739.7,80.546
1788813600000,739.7,739.98,739.64,739.75,146.133
1788813900000,739.76,740.0,739.46,739.96,249.275
1788814200000,739.97,740.18,739.62,739.75,165.289
1788814500000,739.76,740.18,739.76,740.18,55.945
1788814800000,740.19,740.24,739.92,739.92,57.592
1788815100000,739.93,739.93,739.72,739.73,53.575
1788815400000,739.73,740.24,739.69,740.24,192.977
1788815700000,740.25,740.25,739.52,740.08,295.282
1788816000000,740.07,740.25,740.0,740.0,173.093
1788816300000,739.98,739.99,739.55,739.56,228.294
1788816600000,739.56,739.62,739.47,739.47,76.838
1788816900000,739.47,739.56,739.01,739.52,144.747
1788817200000,739.52,739.86,739.18,739.69,329.966
1788817500000,739.68,739.76,739.02,739.06,156.857
1788817800000,739.06,739.63,738.67,739.63,231.585
1788818100000,739.64,740.01,739.34,739.34,325.044
1788818400000,739.34,739.4,738.0,738.93,190.23
1788818700000,738.94,739.49,738.61,739.49,145.49
1788819000000,739.49,739.92,738.8,738.89,171.23
1788819300000,738.9,738.93,737.78,738.06,253.165
1788819600000,738.07,739.3,737.86,739.2,158.482
1788819900000,739.21,739.83,738.6,738.6,281.061
1788820200000,738.6,738.76,737.93,738.16,193.673
1788820500000,738.16,738.16,736.85,736.86,237.429
1788820800000,736.86,736.89,736.06,736.71,313.971
1788821100000,736.71,737.78,736.71,737.77,89.341
1788821400000,737.77,738.02,737.67,737.7,85.245
1788821700000,737.7,738.55,737.4,738.36,283.354
1788822000000,738.37,739.59,738.35,739.16,212.109
1788822300000,739.15,740.0,738.7,739.57,422.697
1788822600000,739.57,740.0,739.57,739.77,170.68
1788822900000,739.77,739.77,739.08,739.64,177.1
1788823200000,739.63,739.63,738.31,738.44,73.764
1788823500000,738.45,739.2,738.45,738.98,44.941
1788823800000,738.98,739.03,738.38,738.51,91.865
1788824100000,738.52,739.43,738.52,739.36,120.75
1788824400000,739.36,739.8,739.35,739.79,88.375
1788824700000,739.79,740.68,739.71,740.68,183.819
1788825000000,740.67,740.96,740.42,740.5,174.993
1788825300000,740.5,740.5,739.88,739.98,205.39
1788825600000,739.98,740.05,739.0,739.17,384.116
1788825900000,739.17,739.84,738.91,739.3,329.511
1788826200000,739.31,739.78,739.08,739.56,179.62
1788826500000,739.57,740.09,739.0,739.05,404.576
1788826800000,739.06,739.28,738.36,739.04,189.793
1788827100000,739.04,739.04,738.51,738.51,124.743
1788827400000,738.5,739.9,738.4,739.9,122.905
1788827700000,739.89,740.73,739.89,740.72,233.227
1788828000000,740.72,741.5,740.29,740.66,442.347
1788828300000,740.66,740.89,740.65,740.75,163.925
1788828600000,740.76,741.02,740.44,740.82,173.982
1788828900000,740.82,741.17,740.24,740.62,359.907
1788829200000,740.62,740.81,740.2,740.57,145.909
1788829500000,740.57,741.69,740.26,741.26,357.56
1788829800000,741.26,741.3,740.5,740.63,165.858
1788830100000,740.64,741.13,740.57,740.9,316.857
1788830400000,740.9,742.42,740.88,742.02,290.75
1788830700000,742.03,743.0,742.02,742.33,365.022
1788831000000,742.32,742.36,741.8,741.92,220.301
1788831300000,741.93,742.05,741.57,741.57,108.475
1788831600000,741.55,742.3,741.45,742.2,469.385
1788831900000,742.21,742.35,741.99,742.28,90.477
1788832200000,742.28,742.33,741.27,742.08,427.486
1788832500000,742.08,742.8,742.08,742.55,104.152
1788832800000,742.55,742.61,742.03,742.1,106.802
1788833100000,742.11,742.11,741.63,741.75,212.914
1788833400000,741.75,741.92,741.41,741.86,269.333
1788833700000,741.85,742.43,741.8,742.43,485.429
1788834000000,742.43,743.56,742.17,743.28,469.469
1788834300000,743.28,743.34,740.76,740.9,478.948
1788834600000,740.89,741.32,739.79,740.08,255.436
1788834900000,740.09,740.21,739.54,740.03,407.513
1788835200000,740.03,740.26,739.28,740.21,498.991
1788835500000,740.21,741.63,740.21,741.05,516.75
1788835800000,741.05,741.29,739.54,739.61,292.087
1788836100000,739.6,740.12,738.49,738.5,362.762
1788836400000,738.5,739.24,737.79,738.01,625.109
1788836700000,738.01,739.3,738.01,739.29,188.082
1788837000000,739.29,739.37,738.13,738.13,273.232
1788837300000,738.13,738.65,737.8,737.8,400.941
1788837600000,737.81,738.48,737.01,737.25,647.775
1788837900000,737.25,738.57,737.25,738.54,377.631
1788838200000,738.53,742.51,738.5,741.67,970.83
1788838500000,741.67,743.28,741.67,743.12,876.276
1788838800000,743.12,744.1,742.96,743.53,569.81
1788839100000,743.52,744.04,742.1,743.24,1022.471
1788839400000,743.24,745.24,742.97,743.3,829.497
1788839700000,743.3,743.66,742.82,742.91,262.489
1788840000000,742.91,743.74,742.6,743.13,313.177
1788840300000,743.13,743.36,742.74,743.13,239.171
1788840600000,743.14,743.19,741.93,742.35,519.631
1788840900000,742.36,743.55,741.7,743.55,573.466
1788841200000,743.56,744.0,743.12,743.92,622.85
1788841500000,743.92,745.25,743.76,744.71,1007.265
1788841800000,744.72,746.22,744.59,744.97,1208.346
1788842100000,744.97,745.93,744.65,745.55,636.146
1788842400000,745.56,745.96,744.76,745.68,650.514
1788842700000,745.67,746.14,745.3,745.95,652.103
1788843000000,745.96,746.88,745.56,746.68,1335.91
1788843300000,746.67,746.68,745.41,745.56,947.368
1788843600000,745.55,747.18,743.8,745.38,1165.617
1788843900000,745.38,746.8,744.88,746.63,1007.994
1788844200000,746.63,749.28,746.57,747.25,2025.785
1788844500000,747.24,750.3,746.45,750.21,1458.105
1788844800000,750.22,751.13,749.68,750.68,1183.477
1788845100000,750.68,754.41,750.66,752.96,1985.587
1788845400000,752.97,754.42,750.93,751.08,2257.339
1788845700000,751.07,752.62,750.85,751.93,765.263
1788846000000,751.94,754.02,751.94,752.54,1434.807
1788846300000,752.53,754.46,752.44,754.35,700.217
1788846600000,754.35,754.35,750.31,750.59,1669.128
1788846900000,750.59,751.32,749.08,750.94,963.982
1788847200000,750.95,751.35,748.69,748.98,1126.773
1788847500000,749.0,750.35,748.65,749.27,649.07
1788847800000,749.26,749.73,747.76,749.44,772.061
1788848100000,749.44,749.45,747.38,747.5,519.58
1788848400000,747.5,747.66,745.14,747.12,1601.968
1788848700000,747.12,748.19,746.81,747.11,306.985
1788849000000,747.1,749.0,746.95,748.09,532.732
1788849300000,748.1,748.5,747.13,747.45,562.94
1788849600000,747.44,748.79,746.51,747.37,747.137
1788849900000,747.38,749.0,747.13,747.58,923.399
1788850200000,747.57,748.42,745.43,745.83,1064.213
1788850500000,745.83,747.96,745.8,747.57,611.455
1788850800000,747.57,749.59,747.51,747.91,797.439
1788851100000,747.9,750.46,747.66,749.31,738.283
1788851400000,749.32,750.34,749.31,749.44,488.933
1788851700000,749.43,750.65,749.01,750.24,428.223
1788852000000,750.24,751.3,750.04,750.95,1033.026
1788852300000,750.96,752.39,750.93,751.89,811.172
1788852600000,751.89,755.2,751.4,754.57,1921.514
1788852900000,754.56,755.77,754.04,755.61,1257.109
1788853200000,755.61,756.74,754.74,756.19,2150.59
1788853500000,756.2,756.3,754.6,754.82,1147.121
1788853800000,754.81,756.68,753.99,756.25,1179.1
1788854100000,756.25,757.58,754.54,754.66,1351.03
1788854400000,754.66,756.03,753.48,755.46,1794.139
1788854700000,755.47,759.0,755.39,756.53,2714.055
1788855000000,756.52,758.0,755.45,757.95,1232.579
1788855300000,757.95,759.28,757.59,758.7,2096.592
1788855600000,758.7,760.6,757.83,760.59,2788.637
1788855900000,760.59,761.39,758.32,758.41,3201.135
1788856200000,758.4,759.44,757.07,758.19,1017.986
1788856500000,758.2,758.6,757.25,758.32,663.499
1788856800000,758.31,758.42,756.88,757.29,1110.879
1788857100000,757.29,758.11,756.8,757.7,744.051
1788857400000,757.71,757.79,754.65,754.86,1111.748
1788857700000,754.87,755.5,754.4,754.97,475.072
1788858000000,754.96,755.99,752.2,752.44,2932.403
1788858300000,752.45,752.91,750.23,752.9,1287.974
1788858600000,752.9,755.41,752.56,755.28,641.141
1788858900000,755.28,755.29,753.92,753.96,586.689
1788859200000,753.96,754.5,753.51,753.86,564.699
1788859500000,753.85,755.74,753.45,755.66,666.826
1788859800000,755.66,757.11,755.49,756.96,693.928
1788860100000,756.96,756.96,755.0,756.06,1238.725
1788860400000,756.07,756.28,755.43,755.99,959.87
1788860700000,756.0,756.44,755.08,755.34,676.162
1788861000000,755.34,756.07,755.17,755.76,514.388
1788861300000,755.76,755.76,754.01,754.78,497.892
1788861600000,754.78,755.49,753.57,755.12,1299.646
1788861900000,755.12,755.39,754.5,754.51,499.158
1788862200000,754.5,755.99,754.17,755.68,927.841
1788862500000,755.69,756.5,755.55,756.49,439.665
1788862800000,756.5,758.01,756.5,757.26,798.992
1788863100000,757.26,757.34,756.8,757.19,1507.09
1788863400000,757.2,758.01,756.05,756.15,649.283
1788863700000,756.14,757.17,755.91,757.07,608.597
1788864000000,757.07,757.37,755.65,757.09,1051.717
1788864300000,757.09,758.0,756.99,757.92,525.415
1788864600000,757.92,758.13,757.38,757.63,621.536
1788864900000,757.62,757.88,756.0,756.24,665.994
1788865200000,756.24,756.75,755.49,755.6,601.093
1788865500000,755.6,755.6,754.29,754.48,769.108
1788865800000,754.47,754.5,752.4,752.83,1150.351
1788866100000,752.83,754.46,752.8,754.3,751.023
1788866400000,754.31,756.27,753.86,756.12,1276.992
1788866700000,756.12,756.22,753.58,753.58,1050.093
1788867000000,753.59,754.21,752.4,752.89,1819.357
1788867300000,752.89,753.01,751.57,751.68,544.702
1788867600000,751.69,752.09,750.3,752.08,1114.864
1788867900000,752.09,752.58,751.77,752.39,628.6
1788868200000,752.39,752.93,751.97,751.97,404.443
1788868500000,751.97,753.0,751.94,752.28,1830.119
1788868800000,752.3,752.92,750.3,750.62,988.549
1788869100000,750.63,751.76,750.63,751.62,510.88
1788869400000,751.63,751.63,750.16,750.38,1096.029
1788869700000,750.39,750.71,750.15,750.69,1379.893
1788870000000,750.69,751.55,750.49,750.8,386.296
1788870300000,750.8,750.92,749.39,750.91,816.489
1788870600000,750.92,752.52,750.09,751.78,789.891
1788870900000,751.78,752.22,751.53,751.85,598.638
1788871200000,751.85,751.85,750.26,750.74,569.171
1788871500000,750.74,752.0,750.51,751.99,437.554
1788871800000,752.0,752.1,750.81,751.77,448.567
1788872100000,751.78,752.28,751.41,751.83,348.164
1788872400000,751.84,752.89,751.23,752.89,476.463
1788872700000,752.9,753.01,751.85,751.86,393.792
1788873000000,751.86,752.37,751.85,752.09,281.095
1788873300000,752.1,752.68,751.97,752.01,338.144
1788873600000,752.01,752.18,750.4,750.5,664.534
1788873900000,750.5,751.48,750.22,751.05,512.318
1788874200000,751.06,751.39,747.12,747.94,2142.409
1788874500000,747.95,748.44,744.2,744.64,2712.012
1788874800000,744.64,745.0,742.33,743.91,2520.77
1788875100000,743.91,745.0,742.47,744.97,1422.927
1788875400000,744.97,744.97,743.5,744.96,906.167
1788875700000,744.97,748.32,744.97,747.03,1010.325
1788876000000,747.02,747.52,746.04,747.17,339.416
1788876300000,747.17,748.86,747.17,748.36,602.154
1788876600000,748.36,750.4,747.9,750.12,754.02
1788876900000,750.12,751.33,750.12,751.18,434.082
1788877200000,751.19,751.57,750.17,750.24,820.076
1788877500000,750.23,750.3,749.19,750.08,2123.375
1788877800000,750.08,750.08,748.48,749.47,472.107
1788878100000,749.46,749.56,748.07,748.74,650.343
1788878400000,748.73,750.18,748.16,749.62,796.169
1788878700000,749.62,751.02,749.36,750.67,675.494
1788879000000,750.67,751.18,750.27,750.33,453.62
1788879300000,750.33,750.93,750.15,750.68,549.007
1788879600000,750.69,752.21,750.6,751.27,434.135
1788879900000,751.27,751.34,750.35,751.13,442.287
1788880200000,751.13,751.86,750.77,751.36,203.723
1788880500000,751.36,752.13,750.99,751.51,899.967
1788880800000,751.52,752.33,750.1,751.08,511.188
1788881100000,751.07,751.08,749.31,749.42,667.354
1788881400000,749.43,751.01,749.35,751.0,409.013
1788881700000,751.0,754.36,751.0,753.52,1013.739
1788882000000,753.52,754.74,753.14,754.23,673.701
1788882300000,754.23,755.89,754.23,755.59,2085.103
1788882600000,755.58,756.47,755.13,756.17,1327.117
1788882900000,756.17,757.03,756.09,756.35,946.251
1788883200000,756.36,756.57,754.49,754.84,498.902
1788883500000,754.85,755.87,754.23,754.43,477.425
1788883800000,754.44,754.56,753.5,753.92,607.223
1788884100000,753.93,754.66,753.35,753.76,335.722
1788884400000,753.76,754.45,753.44,754.18,194.733
1788884700000,754.19,754.84,753.84,754.84,373.364
1788885000000,754.84,755.43,754.57,754.95,188.581
1788885300000,754.94,757.56,754.72,757.49,649.818
1788885600000,757.5,757.96,756.2,756.3,496.966
1788885900000,756.31,756.76,756.17,756.41,221.212
1788886200000,756.42,756.72,755.13,756.13,473.421
1788886500000,756.13,756.27,755.07,755.7,401.546
1788886800000,755.71,756.45,755.4,756.13,241.457
1788887100000,756.12,756.5,754.86,754.86,420.903
1788887400000,754.86,755.21,754.27,754.65,498.165
1788887700000,754.65,754.66,753.72,753.74,195.263
1788888000000,753.75,753.75,752.15,752.34,482.13
1788888300000,752.33,752.54,751.92,752.44,116.171
1788888600000,752.43,753.46,752.43,753.46,173.023
1788888900000,753.45,753.79,753.21,753.39,152.537
1788889200000,753.38,753.38,752.27,752.34,333.358
1788889500000,752.34,752.76,752.29,752.61,411.681
1788889800000,752.61,753.24,752.5,752.84,264.325
1788890100000,752.84,753.0,751.95,751.97,89.606
1788890400000,751.98,752.54,751.41,751.57,301.849
1788890700000,751.57,754.16,751.5,753.93,463.164
1788891000000,753.93,754.27,753.05,753.1,91.752
1788891300000,753.11,753.68,753.01,753.58,115.308
1788891600000,753.59,754.0,753.34,753.57,153.662
1788891900000,753.57,753.6,752.68,752.84,173.058
1788892200000,752.84,753.2,752.45,752.47,134.37
1788892500000,752.46,752.46,751.0,751.01,227.772
1788892800000,751.0,751.08,750.52,750.93,156.838
1788893100000,750.93,751.14,748.08,748.42,533.618
1788893400000,748.42,749.56,747.56,748.7,367.587
1788893700000,748.71,749.66,748.35,749.29,199.772
1788894000000,749.29,750.23,748.88,750.12,135.08
1788894300000,750.13,750.29,749.8,749.94,226.826
1788894600000,749.94,750.29,748.84,749.16,570.81
1788894900000,749.17,749.7,748.6,749.23,306.217
1788895200000,749.24,750.0,748.93,749.33,474.389
1788895500000,749.34,750.15,748.82,750.05,357.818
1788895800000,750.06,750.15,748.64,749.58,459.283
1788896100000,749.59,749.67,748.89,749.37,330.786
1788896400000,749.38,749.92,748.84,748.84,377.348
1788896700000,748.85,748.85,747.91,748.68,395.521
1788897000000,748.68,748.68,747.87,748.22,457.737
1788897300000,748.22,748.88,747.53,748.88,371.347
1788897600000,748.88,749.95,748.87,749.76,461.169
1788897900000,749.76,750.89,749.63,750.85,471.437
1788898200000,750.85,751.33,750.6,750.97,687.816
1788898500000,750.97,750.97,749.7,749.7,212.74
1788898800000,749.7,750.06,749.29,749.76,379.537
1788899100000,749.76,750.66,749.75,750.55,399.565
1788899400000,750.55,750.55,749.47,749.61,185.941
1788899700000,749.61,750.81,749.37,750.55,185.249
1788900000000,750.55,751.04,750.1,750.56,307.015
1788900300000,750.57,751.06,750.13,750.55,185.77
1788900600000,750.56,751.66,750.56,750.79,274.019
1788900900000,750.78,751.52,750.75,750.97,664.897
1788901200000,750.99,752.0,750.99,751.34,188.847
1788901500000,751.33,752.24,751.33,752.13,207.467
1788901800000,752.13,752.24,751.84,752.06,161.15
1788902100000,752.07,752.6,751.51,751.84,289.498
1788902400000,751.84,752.04,751.29,751.61,157.621
1788902700000,751.6,752.35,751.4,752.25,377.434
1788903000000,752.26,753.37,751.62,752.01,1511.742
1788903300000,752.01,752.49,751.88,752.37,244.307
1788903600000,752.37,752.56,751.44,752.11,368.622
1788903900000,752.1,752.17,751.24,751.73,111.406
1788904200000,751.73,752.0,751.1,751.94,273.321
1788904500000,751.93,752.28,751.56,751.81,366.634
1788904800000,751.81,753.4,751.81,752.97,275.223
1788905100000,752.97,752.97,750.81,751.1,186.955
1788905400000,751.1,751.82,751.09,751.67,140.876
1788905700000,751.67,752.59,751.67,752.28,227.606
1788906000000,752.29,753.55,752.28,753.19,213.28
1788906300000,753.18,753.33,752.95,753.23,110.774
1788906600000,753.23,753.24,752.07,752.27,122.584
1788906900000,752.27,753.17,752.27,752.97,123.538
1788907200000,752.96,753.99,752.96,753.5,218.288
1788907500000,753.5,754.0,753.5,754.0,86.545
1788907800000,754.0,754.52,753.86,754.1,129.911
1788908100000,754.11,754.83,754.1,754.73,156.516
1788908400000,754.73,754.96,753.52,753.52,170.094
1788908700000,753.52,753.83,753.45,753.71,119.56
1788909000000,753.71,753.77,752.73,752.76,343.193
1788909300000,752.77,752.79,752.17,752.45,127.266
1788909600000,752.46,752.86,752.28,752.4,133.391
1788909900000,752.39,752.62,752.06,752.62,126.821
1788910200000,752.62,752.82,752.33,752.35,323.314
1788910500000,752.34,752.44,752.26,752.44,66.312
1788910800000,752.44,752.52,752.25,752.38,123.639
1788911100000,752.39,752.66,752.34,752.43,89.352
1788911400000,752.42,752.56,752.26,752.27,144.872
1788911700000,752.26,752.91,752.02,752.02,169.139
1788912000000,752.03,753.6,751.91,753.6,815.54
1788912300000,753.59,754.65,753.59,754.21,354.473
1788912600000,754.2,754.98,753.91,754.98,222.76
1788912900000,754.97,756.0,754.57,755.12,665.535
1788913200000,755.12,755.57,754.73,754.83,191.249
1788913500000,754.83,755.19,754.83,755.09,163.938
1788913800000,755.08,755.31,754.64,754.72,320.274
1788914100000,754.72,755.06,754.1,754.85,127.793
1788914400000,754.85,755.64,754.12,755.38,819.073
1788914700000,755.39,756.3,755.12,755.64,490.283
1788915000000,755.64,756.66,754.74,755.28,669.992
1788915300000,755.28,755.35,754.14,754.49,257.315
1788915600000,754.49,754.49,751.98,752.13,460.139
1788915900000,752.13,753.31,752.13,753.02,471.45
1788916200000,753.03,753.34,751.93,752.19,391.323
1788916500000,752.19,752.33,750.2,750.47,437.815
1788916800000,750.47,751.0,750.23,750.9,194.92
1788917100000,750.9,751.25,750.58,751.25,204.233
1788917400000,751.25,751.61,750.81,751.55,156.594
1788917700000,751.55,754.5,751.55,754.43,530.41
1788918000000,754.42,755.0,754.07,754.44,367.542
1788918300000,754.43,755.65,754.43,755.64,551.458
1788918600000,755.65,756.0,754.32,754.8,445.574
1788918900000,754.8,754.82,754.07,754.6,234.364
1788919200000,754.6,754.91,754.32,754.66,204.768
1788919500000,754.65,754.65,753.89,754.28,186.324
1788919800000,754.28,754.51,753.18,753.18,299.333
1788920100000,753.18,753.18,751.68,752.24,441.485
1788920400000,752.23,752.6,751.37,752.44,322.539
1788920700000,752.44,752.44,751.66,752.05,251.683
1788921000000,752.06,752.69,751.31,751.85,447.111
1788921300000,751.86,752.11,751.72,751.83,136.779
1788921600000,751.83,752.92,751.31,752.03,2840.422
1788921900000,752.04,752.09,751.66,751.67,700.289
1788922200000,751.66,752.15,751.6,751.71,220.909
1788922500000,751.7,751.94,751.27,751.66,336.076
1788922800000,751.67,751.67,750.37,750.61,582.088
1788923100000,750.6,751.0,749.97,750.14,511.904
1788923400000,750.15,750.24,749.0,749.01,331.897
1788923700000,749.0,749.44,748.64,748.78,489.844
1788924000000,748.79,749.04,748.23,748.59,300.951
1788924300000,748.59,748.59,747.12,747.87,433.316
1788924600000,747.88,749.65,747.87,749.37,395.439
1788924900000,749.37,749.53,748.88,749.28,215.492
1788925200000,749.28,749.84,749.19,749.62,268.675
1788925500000,749.63,749.96,749.14,749.37,273.017
1788925800000,749.37,749.5,748.83,749.4,336.176
1788926100000,749.39,750.01,748.78,749.55,422.08
1788926400000,749.56,752.29,749.55,751.97,629.412
1788926700000,751.97,752.41,751.21,751.21,602.657
1788927000000,751.21,751.5,750.75,751.12,277.72
1788927300000,751.12,751.31,750.25,750.31,390.865
1788927600000,750.3,751.39,750.16,751.39,249.599
1788927900000,751.39,751.9,751.32,751.57,281.122
1788928200000,751.57,752.32,751.37,752.32,194.847
1788928500000,752.31,753.68,752.27,753.4,377.465
1788928800000,753.4,755.15,753.29,755.13,1135.918
1788929100000,755.13,755.36,754.09,754.72,612.306
1788929400000,754.72,755.24,754.51,755.01,256.973
1788929700000,755.02,755.24,754.51,754.63,657.903
1788930000000,754.63,754.71,753.07,753.41,516.812
1788930300000,753.4,753.41,752.66,753.11,683.122
1788930600000,753.12,754.1,752.76,754.03,334.867
1788930900000,754.03,755.18,753.64,753.99,481.127
1788931200000,753.99,753.99,753.33,753.67,149.384
1788931500000,753.67,753.86,752.89,753.04,266.559
1788931800000,753.05,753.1,751.18,752.47,553.432
1788932100000,752.47,752.82,751.62,751.62,515.681
1788932400000,751.63,752.12,751.2,751.61,333.303
1788932700000,751.61,751.61,750.29,750.93,465.271
1788933000000,750.94,751.52,750.94,751.25,185.104
1788933300000,751.25,751.64,751.14,751.63,237.645
1788933600000,751.64,751.8,751.06,751.26,183.342
1788933900000,751.27,752.01,751.12,751.89,248.908
1788934200000,751.89,753.36,751.88,753.32,308.904
1788934500000,753.32,754.41,753.27,754.28,359.305
1788934800000,754.29,755.76,754.28,755.46,701.279
1788935100000,755.46,756.15,754.95,755.58,842.479
1788935400000,755.58,756.2,754.55,754.97,353.823
1788935700000,754.97,755.2,754.17,754.56,326.495
1788936000000,754.55,754.7,754.28,754.55,609.029
